tg*1/[(tg+tx)^3],tl*1/(tg-tx),tx*1/tg,(tg+tl)*1/[(tl-tx)^4],(tg-tl)*1/(tg-tx),(tg-tx)*1/(tg-tl),(tl+tx)*1/[tl^2],(tl-tx)*[(tl+tx)^3],(tl-tx)*1/(tg-tl),(tl-tx)*1/[(tg-tx)^2],[tg^3]*1/[(tg+tx)^3],[tg^4]*1/[(tg-tl)^4],[tl^2]*1/[(tl+tx)^4],[tl^3]*1/[(tg+tl)^3],[tl^3]*1/[(tg+tx)^3],[tl^4]*[(tg-tx)^2],[tx^3]*[(tl+tx)^4],[tx^4]*1/[(tg-tx)^3],[(tg+tl)^4]*1/[(tg-tl)^4],[(tg-tl)^2]*1/[(tg-tx)^2],[(tg-tl)^2]*1/[(tl-tx)^3],[(tg-tl)^3]*[(tl-tx)^2],[(tg-tl)^3]*1/[tg^2],[(tg-tl)^4]*1/[(tg-tx)^4],[(tg-tl)^4]*1/[(tl+tx)^3],[(tg-tl)^4]*1/[(tl-tx)^2],[(tg+tx)^2]*1/[(tg-tx)^2],[(tg+tx)^2]*1/[(tl-tx)^4],[(tg+tx)^3]*1/[(tg+tl)^2],[(tg+tx)^3]*1/[(tg-tl)^4],[(tg-tx)^2]*1/(tl+tx),[(tg-tx)^2]*1/[tx^3],[(tg-tx)^2]*1/[(tl-tx)^2],[(tg-tx)^3]*1/tx,[(tg-tx)^3]*1/[tg^4],[(tg-tx)^3]*1/[tl^2],[(tg-tx)^4]*1/[(tg-tl)^4],[(tg-tx)^4]*1/[(tl-tx)^4],[(tl+tx)^2]*1/[tx^4],[(tl+tx)^3]*1/[tx^2],[(tl+tx)^4]*1/[tg^3],[(tl+tx)^4]*1/[(tg+tx)^2],[(tl+tx)^4]*1/[(tg-tx)^3],[(tl-tx)^4]*1/[(tg-tx)^2],[(tl-tx)^4]*1/[(tg-tx)^4],1/tl*1/[tg^4],1/(tg-tx)*1/[(tg+tl)^3],1/[tg^3]*1/[(tg-tl)^3],1/[tx^2]*1/[(tg-tx)^3],1/[tx^4]*1/[(tg+tx)^4],composition,dmax
1.9101936417069092e-07,1.464,0.5700773860705073,8.36012654628702e-05,0.862,1.160092807424594,0.0026034668099973,187314636375.0,0.1600928074245939,0.000276,0.2583668703769873,53.01634433334444,1.4148986482608046e-07,0.0576375617173266,0.0644215134689373,7.1776839744e+16,1.1036653696466316e+21,1545.767246088,373.7040259514576,0.7430439999999999,0.5654670039481414,381179900151.0,59.19327664614523,0.552114385936,12.711197242389009,7247878.412308338,13.337104,0.1470974633258454,1695.4457226000934,0.1764384520625261,179.21146953405017,0.0008578264310851,52.509976895610166,188536.9532428356,6.832681141145762e-05,233.2855564513721,1.8112188804946625,2757.2976735775133,1.0071503351749573e-05,6175.833316271165,2407.4522736961376,1135782.7908142577,30296.106405,90.668484,0.000362673936,7.467411083219413e-16,2.939018723000407e-13,7.940156187422497e-18,1.8199645561902683e-14,4.655247693362845e-25,Al7 Cu45 Gd5 Zr43,4.0
3.987340142508466e-07,1.142857142857143,0.5141176470588235,0.0008809662640566,0.9152542372881356,1.0925925925925926,0.0040801852915828,26288130015.0,0.0925925925925925,0.0002051955513604,0.2880853252962366,25.568691518289288,3.2630855824609015e-07,0.045512598352726,0.0493276419691367,8465801823883264.0,5.697703478292014e+19,517.6969339781504,149.60931044042692,0.8376903188738868,3.3325714285714287,66162436200.0,74.75453564013841,0.7017250703350342,27.18163332851273,16665989.76,9.710844291752895,1.1037860891295292,1219.755346504288,0.1044163340149194,187.64466446644664,0.0020438818750855,139.24,161201.3661327231,0.000134950485746,316.203125,1.4250595315378376,19387.7776,2.2656979857518025e-05,3933.043734847017,1111.728542171382,412190.9375030564,9691.82085366545,8.797759264579144,5.157888751519411e-05,4.058656515696144e-15,1.0479862459640466e-12,3.014864675991456e-17,7.43339089018619e-14,9.99447680680685e-24,Al10 Ce19.5 Co25 La45.5,25.0
5.771411157891702e-07,1.0978260869565215,0.4910096818810512,0.0001954967743032,0.8668478260869565,1.1536050156739812,0.004650279384374,21425028471.0,0.1536050156739812,0.0003618265595463,0.3016883983153571,26.38702672652101,4.918080427190792e-07,0.0460651348870562,0.0526365980626233,3607622590726144.0,1.484745995943576e+19,318.69111539618564,155.7876161968347,0.7514251535916825,0.8649542282552338,77940683359.0,62.1005511460049,0.5646397614502835,23.68303760323157,4312911.753852562,8.581078686200378,0.2015826738858809,986.2986767485822,0.1209744204791435,178.42424242424244,0.0030269871560248,56.40316534777176,140383.18873239437,0.0001823854826678,305.33790804823053,1.7710407028925643,3181.317061248081,3.627188614558793e-05,3469.5138186867684,878.11664958388,285581.1787796752,6659.224365234375,42.56853290406427,0.0003143352205226,9.058690999404036e-15,1.8983681251840524e-12,8.151040648776685e-17,1.5922081326481934e-13,4.662421624573118e-23,Al10 Ce67 Cu20 Nb3,5.0
1.7316526190153417e-07,1.5057692307692307,0.5730706075533661,3.833287436692568e-05,0.8365384615384616,1.1954022988505746,0.0024156362289977,276111249485.0,0.1954022988505747,0.000314349112426,0.2568948219972115,61.4656,1.2743927439120666e-07,0.0599161666803649,0.0682493896632533,1.016374441674384e+17,1.6360120644038605e+21,1688.1524352526171,447.7456,0.6997965976331361,0.3081213108080602,594710521875.0,55.484693877551024,0.4897152780589133,11.022798088820144,4955861.678200693,13.576390532544378,0.0703259012703392,1756.6787061241992,0.1964398014088416,182.57933828494265,0.0007951341740693,37.425605536332185,201444.12607449852,6.388823314629422e-05,229.34353739832224,2.042002863303968,1400.675949761138,9.240350108355055e-06,6667.366526136896,2662.4310481174703,1310476.461356351,34214.50042900119,193.0496486686391,0.0007139410083899,5.802953423139106e-16,2.40024398738206e-13,6.723421897154274e-18,1.4597521509198033e-14,3.126052666288656e-25,Ag10 Cu45 Hf20 Zr25,3.0
5.851541198252494e-07,1.0207792207792208,0.4733242134062927,0.0002303429261052,0.8779220779220779,1.1390532544378698,0.0047847509533891,18968420693.0,0.1390532544378698,0.0003170855118907,0.3126835406239401,21.877752591179537,5.178540143148302e-07,0.0427443500138205,0.0485881698776822,3535832314008225.0,1.235395599265279e+19,251.14365280932597,122.29211156067274,0.770747174903019,1.1003727497760611,85299368648.0,72.26289343720818,0.5940512076209851,32.33951376976664,5908416.267994568,7.825461291954799,0.2377059074148494,988.8137284545536,0.0957150672427598,200.575101488498,0.0035784352447227,67.10049796287913,164932.44219653177,0.0001998539244272,369.4852346081879,1.6833565645034718,4502.4768268663465,3.810522072429759e-05,3371.173602525978,763.5291508985183,257126.20913952493,5226.314796801107,32.92076910102884,0.0002220999770688,8.911235925517001e-15,1.829112159312108e-12,6.629759408312769e-17,1.4637456380519954e-13,5.186003334029269e-23,Al10 B2 Ce68 Cu20,2.0
5.126008619908051e-07,1.7,0.6064139941690962,0.0003349127369507,0.8407407407407408,1.1894273127753303,0.004153198437448,28806640625.0,0.1894273127753304,0.0005898491083676,0.2412279152494249,83.40518193752271,3.594124847980009e-07,0.06442012995432,0.0722592206299328,3235774666176900.0,4.2199976e+19,1521.5352911649647,647.3192435287382,0.7068449931412895,0.6481064560353177,21627906467.0,24.85589125279433,0.4996298443289095,3.9635037160116617,1436039.9356408871,16.658491083676267,0.3552134213134956,1020.7838965694782,0.5040125548587344,83.31428571428572,0.0010126224147985,39.42671714440238,47314.90384615385,8.887811387304512e-05,93.42560553633218,2.001481719618201,1554.4660247847123,2.5564822607700545e-05,3871.1276985484474,1815.765938299518,482690.8019283534,29781.112667022306,46.89713305898491,0.0006433077237172,9.837638318220164e-15,2.4672875984505965e-12,2.648195732056664e-16,2.935770122116013e-13,2.2641244750301092e-23,Ag10 Cu15 Gd10 Mg65,7.5
5.378218793974537e-07,1.303405572755418,0.5450704225352113,0.0008463440332371,0.8947368421052632,1.1176470588235294,0.0045587646199242,17935479808.0,0.1176470588235294,0.000325892129705,0.2711160094042564,36.428561650728994,4.158328057531222e-07,0.0515772844478117,0.0565231562433318,3277430024838649.0,2.4704629106203865e+19,665.6352197874152,234.56275218285649,0.8005540166204985,2.125,27903029764.0,47.88250148780004,0.6408867335272136,13.223830950327258,6034392.25,11.534750644595462,0.9005287592342046,1032.0355866071588,0.1892467856237205,129.1200495049505,0.0017999985265853,90.25,87075.62532299742,0.0001326093578775,190.12681603015105,1.5603381185570098,8145.0625,2.9105754474351467e-05,3522.184911430269,1190.8865681580055,354186.65017130505,12648.466536750984,12.808864265927976,0.0001227737663154,9.347264008681733e-15,2.139979745688719e-12,1.15752778783773e-16,1.9813924462008628e-13,3.078432459294038e-23,Al10.8 Cu24 La62 Mg3.2,10.0
4.2197551677032957e-07,1.3839541547277936,0.5587863463969659,0.0004508520005761,0.8825214899713467,1.1331168831168832,0.0039650390717093,32449578125.0,0.1331168831168831,0.0003366146419159,0.2640220633083765,43.50138336904924,3.186598376553562e-07,0.054492045208746,0.0601107521849248,6628868089815321.0,6.3216979142565626e+19,897.8686262850326,292.7351316508435,0.7788441802612458,1.3764164768357974,49115646272.0,46.69809695355941,0.606598257126812,11.370450392750676,5353467.279000595,12.481744813260976,0.5380104686843651,1154.915935544608,0.2082986061264586,131.67675675675676,0.0014105355812901,72.45746579417013,96173.18778280544,0.0001085851278141,182.21411639640104,1.6485375423539104,5250.084349313335,2.241787215229118e-05,4051.1717870231982,1479.2360436230504,481549.3242567696,17222.280172983556,23.19981773548657,0.0001904731302328,5.288675678434336e-15,1.3856906579292949e-12,6.91541742660468e-17,1.2041460917156052e-13,1.1335968128887009e-23,Ag1 Gd10 Mg74 Ni15,3.0
1.4545284388961878e-07,1.5497076023391811,0.6029411764705883,0.0318450927734375,0.9688109161793372,1.0321931589537223,0.0024904078161465,62392755584.0,0.0321931589537223,6.07974343482705e-05,0.2427991960025605,45.669315219415495,1.0297109835359077e-07,0.0552756729755646,0.0565667320117433,1.0512433096088062e+17,2.901558193062201e+21,2727.7071076563534,310.9311558730116,0.9385945913082469,60.304931640625,31427449088.0,73.5434736506628,0.8809598068330948,15.646289832185914,238333773.75390625,16.29766803840878,65.44557189941406,2039.3670519282327,0.1455843667510218,167.19758576874207,0.000556701456053,1028.00390625,173306.41463414632,4.845092141969967e-05,213.6081594873621,1.1351255667325335,1056792.0312652588,6.727591688491534e-06,6425.978508373692,2845.9769026178706,1431062.871764574,45463.91350119099,0.2490262910905159,9.462599739730592e-07,4.514220999496432e-16,2.1444468546846999e-13,3.776967891273951e-18,1.2205989423927628e-14,1.476147562516477e-25,B5 C7 Fe76 P8.7 Si3.3,1.0
1.8394278160105518e-07,1.634819532908705,0.5936151855047455,4.2665497895965016e-05,0.8259023354564756,1.210796915167095,0.0024590993422162,254147840784.0,0.2107969151670951,0.000369634107311,0.2470868436118469,78.80165497666427,1.3120529269605236e-07,0.0636026912567262,0.07245552192638,7.798385768481e+16,1.4716190822888157e+21,2144.327086773411,604.6868236519249,0.6821146677124607,0.274446467694897,395800655156.0,43.8209644891873,0.4652804199084807,7.387982079917823,3405420.1429208806,15.377720980341776,0.0754533247857833,1693.3090559872896,0.2751707585393425,152.1543209876543,0.0006812029178641,32.99241522903034,151870.800872093,5.79067215422933e-05,176.23058019902177,2.149241526640423,1088.499462644753,9.48770767080513e-06,6547.804370605733,2902.5505233374533,1324635.2412437208,43248.13405641965,203.80441847990227,0.0009186959059862,7.197398200674796e-16,2.9578926617488894e-13,1.091191283438778e-17,2.0219033980273676e-14,3.835117419916134e-25,Ag4 Al4 Cu47 Zr45,10.0
3.827764718399538e-07,0.9362549800796812,0.4549402823018458,0.0002056110380164,0.898406374501992,1.1130820399113082,0.00402444545043,35832363819.0,0.1130820399113082,0.0002023777400358,0.3246866972499942,17.3913122753354,3.53662222644144e-07,0.0385755550625575,0.0431498389097063,1.229699130724e+16,4.594614859232566e+19,243.63795212793372,90.49036760008494,0.8071340137458136,1.533354441353627,238599746451.0,108.14597620251791,0.6514653161454272,58.88448547545152,15906177.163014226,7.125283725655149,0.2654170955157134,1243.5410756527149,0.0581578345446666,283.46906636670417,0.0034258265072897,96.88735101883891,301923.6467780429,0.0001758217630606,572.6845088275238,1.5350011354660809,9387.158787447705,2.564173632910631e-05,4002.001406918393,799.5178298608545,347854.3567838049,4937.372484641204,26.84560959349852,0.0001065285058709,2.9570837266148204e-15,7.401417333767814e-13,1.3953767543671062e-17,4.502573413542234e-14,1.0062936094492694e-23,Al4 Cu47.5 Fe0.5 Zr48,3.0
5.041026654128338e-07,1.8100775193798448,0.6217008797653959,0.0003360827377785,0.8333333333333334,1.2,0.0040854880347014,30415962753.0,0.2,0.0006459948320413,0.2344702481474788,101.24734858846712,3.4603732411375285e-07,0.0671414251885658,0.0752809794341664,3165971012709444.0,4.804059591465124e+19,1881.9336531747265,815.6921355298539,0.6944444444444444,0.5813953488372093,18376055375.0,21.36715155528418,0.482253086419753,3.0207913397690374,1155625.0,18.376840334114537,0.3577967831412241,1024.7674528348334,0.6331571874467101,74.70707070707071,0.0008732565305587,36.0,40503.56603773585,7.938192371825807e-05,78.74542961818341,2.0736,1296.0,2.4563598025979027e-05,3934.6073502580994,1986.8161986841665,515229.31156457134,36698.78602355767,51.36111111111111,0.0007716049382716,9.897958322957696e-15,2.555172401387988e-12,3.171987712389689e-16,3.2389867314786865e-13,2.0678358754742328e-23,Ag10 Cu15 Gd6 Mg65 Y4,8.0
3.703013365157974e-07,1.1192660550458715,0.508455467869222,0.0007336616224539,0.9151376146788992,1.0927318295739348,0.003942992475141,30633632703.0,0.0927318295739348,0.0001946384984428,0.2913416122291974,24.4232185970594,3.063213553619748e-07,0.0447045133463561,0.048516685731466,1.0780831706054656e+16,7.131682408080594e+19,499.16795783385936,141.0325017729746,0.8374768538001852,3.1429727755513,86960521431.0,80.73678424035516,0.7013674806510567,30.612218600674264,18513483.127100077,9.417578486659371,0.955224231002566,1266.9601174214877,0.0945097811604808,202.44515441959533,0.0020722557477718,138.85756026296568,183773.51662971172,0.0001338951938898,348.0325181402848,1.4257860930075237,19281.42204218314,2.1312039725863067e-05,4070.4618905511775,1114.0162081685407,434260.3141476804,9380.00135808976,9.85902386162781,5.186339460918593e-05,3.3104398303437e-15,8.822779313339629e-13,2.2558512209494856e-17,5.931812958615803e-14,7.54170218932621e-24,Ag53.8 Ca23.1 Mg23.1,1.0
1.2036069708400186e-07,1.359253499222395,0.5637720488466756,0.0006867904859042,0.9331259720062208,1.0716666666666668,0.0022320376605627,213128537875.0,0.0716666666666666,0.0001040031539561,0.2615047978976808,36.42377315567901,9.039102932891813e-08,0.0515750930489895,0.0545156894282061,2.412501968522638e+17,4.849540656973981e+21,1793.788256074746,234.5240410093827,0.8707240796325544,4.527903203491516,399384000000.0,99.41657200613436,0.758160422851959,26.147601140436905,70091941.59004869,12.85049667552709,1.5540609119980953,2221.3480146574416,0.0944947733410493,242.49208211143696,0.0007204749316715,223.60681449432127,319913.00481347775,5.631745032911286e-05,348.024688562018,1.3189820648225308,50000.0074882978,6.095995974162516e-06,7177.465314432759,2638.7915381047537,1590580.5733315768,31788.1032189042,8.26897876158849,1.9999997004681328e-05,2.42381033680146e-16,1.2014197012078108e-13,1.4456188358579805e-18,5.447096053710045e-15,7.428689151370333e-26,B18.6 Co27.9 Cr3.0 Fe41.9 Nb3.9 Si4.7,3.5
1.115760035209154e-07,1.9658634538152608,0.6480565371024735,0.0001620158068955,0.8755020080321284,1.1422018348623857,0.0019782125347308,422577810432.0,0.1422018348623853,0.0002499959678069,0.2234002636496648,110.93786467917292,7.416722868965834e-08,0.0683873282675751,0.0739881957924998,2.2781874375588992e+17,9.964633708175534e+21,5725.182226956244,908.9722549237696,0.7665037660682892,0.7976234433218086,318597854464.0,41.394876200227245,0.5875280233968706,5.301892991261378,9400751.617065558,21.92796890372736,0.3680360273345164,2212.7754585572816,0.3509455025416489,130.80379746835442,0.0003216256511762,64.5171696149844,134684.83315158126,3.080791226560387e-05,128.8613404476645,1.702046472980758,4162.465175128665,5.083927203951139e-06,8105.435005095797,4561.251428935839,2376272.48782985,104632.18718858596,59.58103901549975,0.0002402422501874,2.5479537984392965e-16,1.4635185081152086e-13,4.258642781444205e-18,9.628825149208699e-15,4.781987901085061e-26,B21.56 Fe70.56 Ta2 Y5.88,4.0
4.3605856802759146e-07,0.8686440677966102,0.4537037037037036,0.0121361073007163,0.961864406779661,1.039647577092511,0.0047709696609161,9285292944.0,0.039647577092511,8.079574834817581e-05,0.3255159767983249,13.116910597689843,4.063219090519003e-07,0.0333306118564655,0.0347842506562842,6295343386240000.0,2.4920438172844438e+19,224.5526952609566,62.00893901805461,0.9251831370295892,35.34224965706447,30318839136.0,125.35454175240054,0.8559638370439115,82.35695985253129,131122856.345679,7.081011203677105,15.027587258039931,1220.7593581569809,0.0466386001614685,277.785536159601,0.0036985014747256,687.6049382716049,268250.1224489796,0.0001886996201718,625.5446044021417,1.1682736544729742,472800.5511354976,2.72398347423441e-05,3356.997136609746,641.440305427947,262251.6288794677,3934.336276012884,0.4712008043665613,2.1150567561699285e-06,4.376845064765467e-15,1.0245890669858558e-12,1.656880604060131e-17,6.188734762607974e-14,1.7017555447235493e-23,Ca27.3 Cu50 Mg22.7,1.5
2.0776078182949754e-07,1.7403846153846154,0.6119402985074627,8.399833574789574e-05,0.8365384615384616,1.1954022988505746,0.0026327035194285,178708896000.0,0.1954022988505747,0.0003929363905325,0.2387553663059493,90.04553145194653,1.4453092653451668e-07,0.0655083561656865,0.0735503060421747,4.754894944967066e+16,1.0238300300515738e+21,2572.381429221666,709.4280459818989,0.6997965976331361,0.3851516385100753,194874743808.0,36.67314546669637,0.4897152780589134,5.580584860688748,3171751.474048443,17.254437869822485,0.1396535003172854,1599.6263510597666,0.3518149080775533,125.40289855072464,0.0006130207048649,37.42560553633218,109742.82926829268,5.4513096318562126e-05,137.34183938219223,2.042002863303968,1400.675949761138,1.0283544110993464e-05,6107.023349196907,2943.960573815596,1214587.673611111,50377.47007638257,123.551775147929,0.0007139410083899,1.045881045560225e-15,4.149422641669489e-13,1.92609592355826e-17,3.227842454322447e-14,6.056332213920686e-25,Be18 Cu14 Nb8 Ni12 Zr48,8.0
1.0970560040770925e-07,1.4871382636655948,0.5878064943671305,0.0011673099500464,0.9389067524115756,1.0650684931506849,0.002117750182615,226077934464.0,0.0650684931506849,9.822065528685602e-05,0.2498085382819869,44.576459409804215,7.93689604548023e-08,0.0548862395224409,0.0575393242363702,2.832355095015625e+17,7.523217763062516e+21,2572.310113580079,301.7386251142775,0.8815458897240517,6.215483306604461,287611160576.0,87.47018836835404,0.7771231556893698,19.55135261496229,80553459.23545706,14.838597615822833,2.7532093829850908,2321.7705242561383,0.1182521519334595,213.5121412803532,0.0005543830071454,267.9252077562327,271298.5885005637,4.641028068190756e-05,281.2468639883126,1.2867973276551266,71783.91695122045,5.304224624108161e-06,7561.837499952336,3137.3650485735798,1877842.422111421,44798.30882256191,5.389563796900363,1.3930697048470248e-05,2.084977190371021e-16,1.1149307502017931e-13,1.461146423403829e-18,5.281795792314912e-15,4.901830229814986e-26,B22 Co6 Fe66 Y6,2.0
4.846863295315715e-07,1.3848484848484848,0.5546558704453441,0.0002675626516486,0.8606060606060606,1.1619718309859155,0.0041561127896231,30082713472.0,0.1619718309859155,0.0004224058769513,0.2661320545055248,46.34463560051011,3.679200871461859e-07,0.055510884333329,0.0624296877773373,4749989832828900.0,3.94098122918139e+19,794.0090781367393,316.6313495774837,0.7406427915518825,0.828634831922413,48469739264.0,41.71753165744216,0.5485517446777652,9.947505424819148,3074381.066162571,12.186446280991737,0.2963968825154284,1065.231011061842,0.2350087741145499,125.46082949308756,0.0015685646168897,51.46502835538752,87437.95620437956,0.0001191980052678,172.07168815747264,1.82298207908796,2648.6491436208416,2.640414827137891e-05,3871.46673296985,1395.1608367253891,427734.1668595679,15795.634687814789,41.1152984389348,0.0003775509498524,7.257899797043125e-15,1.7624451337664396e-12,1.0729768598073668e-16,1.647306972340079e-13,1.989861256302408e-23,Cu25.42542543 Gd9.00900901 Mg65.56556557,6.0
2.143680540441436e-07,1.4671052631578947,0.5804967801287948,0.0008421513033202,0.9166666666666666,1.0909090909090908,0.0029046319942979,83486000000.0,0.0909090909090909,0.0001827485380116,0.2532906472488846,45.73124756415291,1.5670354679458e-07,0.0552974135828962,0.0590485006858491,4.165183663964986e+16,7.175653958551e+20,1671.9485499692382,311.4532873662027,0.8402777777777778,3.1842105263157894,105462008608.0,61.81156750050145,0.7060667438271605,13.895528527992717,21141604.0,14.194386734379808,1.4155067103536652,1644.44917523259,0.1660979802190831,159.95076923076925,0.0008276402583381,144.0,150267.53724247226,6.791666493952767e-05,211.8567435500412,1.4162967010450107,20736.0,1.0660296095856192e-05,5517.8683999688565,2223.743936853464,967669.5835778398,30121.65855350904,10.027777777777777,4.822530864197531e-05,1.0706701772612417e-15,4.0500615430711204e-13,1.066062145578972e-17,2.6487852754680908e-14,7.240856239357505e-25,Cu14 Ni20 Ti17 Zr49,3.0
5.869104824649396e-07,1.2903225806451613,0.5135520684736091,2.78564453125e-05,0.7653958944281525,1.3065134099616855,0.0041322314049586,40960000000.0,0.3065134099616858,0.0006879885793895,0.2884083979937538,52.0367353835824,4.7265625e-07,0.057345731400935,0.071320089212972,4358323509760000.0,1.91102976e+19,423.59113847507786,365.24186214779246,0.5858308752074716,0.133048828125,113789318400.0,36.18140988724077,0.3431978143463521,9.063419220703125,725073.5376562501,9.681039894737747,0.0274834228515625,917.4340673225894,0.2573855269004815,145.35125,0.0024923053840877,18.16890625,110143.94722222222,0.0001642067725125,204.813125,2.9137714699744826,330.10915432128905,3.810394756896815e-05,3950.6172839506175,1189.0658163924863,363855.6978150004,10329.91649992569,352.25015264746605,0.0030293010263711,9.411855517448996e-15,1.9741888182757e-12,1.6327677889608131e-16,1.9459508259951166e-13,4.698167121965644e-23,Al10 Ce32.5 Cu25 La32.5,8.0
2.3581938665735726e-07,1.953623188405797,0.6461538461538462,0.0004399567140222,0.8724637681159421,1.1461794019933556,0.0028705016333682,97563068416.0,0.1461794019933555,0.000369670237345,0.2241758044411502,110.09116827176416,1.5711202545398589e-07,0.0682838064507618,0.0740550329283981,2.45627945840484e+16,7.229895397489337e+20,3836.232431988165,900.7756551797808,0.7611930266750683,1.06359175432006,52796464336.0,28.687338330046025,0.5794148238587511,3.7019726696579434,4239948.9674586775,21.64272211720227,0.6872889595143774,1520.490807777726,0.5036851279367782,91.27684049079755,0.0004760105100241,61.479855371900825,65180.357142857145,4.544005228575097e-05,90.39356030254734,1.725879212651588,3779.7726165498425,1.079426274209655e-05,5586.652718568909,3119.5828094806725,1122432.6522669618,70413.0376472121,31.48998949800462,0.0002645661793573,1.641805252249672e-15,6.464261816653054e-13,3.956276771038375e-17,6.135664664408316e-14,9.566160325535386e-25,Be21.5 Cu11 Mg0.5 Ni11 Ti15 Y1 Zr40,5.0
4.4575901617625323e-07,1.4232954545454546,0.5475578406169666,4.042271604938272e-05,0.7869318181818182,1.2707581227436824,0.0036932123776399,59744848725.0,0.2707581227436823,0.0006053073347107,0.2698108003472272,62.22992989066893,3.39904187645002e-07,0.0601037465079082,0.0720499554864358,7806138103931904.0,5.7088381932623495e+19,755.110320380001,454.5305743109097,0.6192616864669421,0.1818761481481481,119553373125.0,35.11398450975079,0.3834850363258813,7.390602997547385,1046638.1228444444,11.69950929752066,0.0458150241975308,1066.93600661678,0.2964560955743948,133.66127292340883,0.0016027158417305,22.02737777777778,102380.76995305164,0.0001190445732427,173.76109258528848,2.607663677260698,485.2053717649383,2.6092823217795e-05,4389.550039674668,1568.12307529641,509408.2365543703,16931.324999435965,255.36403183109505,0.0020609829531822,5.448085143453274e-15,1.3578309482923157e-12,9.991297756725451e-17,1.2634347314786928e-13,1.4449594376074477e-23,Cu31.5 Mg57.0 Nd3.5 Y8,12.0
1.288948733277162e-07,1.7078651685393258,0.6087912087912087,5.289601500657854e-05,0.848314606741573,1.1788079470198676,0.0020955967220683,428920871967.0,0.1788079470198675,0.0002840550435551,0.240160150356034,82.43996475870853,9.011563103882498e-08,0.0642532978597132,0.0716287723217818,1.972703737384796e+17,5.296544431026242e+21,3131.7012384587124,638.3506639203882,0.7196376720111097,0.3861369371200189,609908440797.0,49.89181499818862,0.5178783789775695,7.952444497556255,6418340.75308642,16.91150107309683,0.1120274875291894,2042.541767563936,0.2514804329039303,163.60068846815832,0.0004969119519353,43.46227709190672,183241.03971119132,4.386247822048828e-05,183.07712950138503,1.930955298760044,1888.96953001368,6.370751704339817e-06,7668.141419802161,3629.038656349568,1913924.8307074711,60612.99967853197,150.95849640196946,0.000529389163833,3.158453999933206e-16,1.586242753589889e-13,4.22967930002258e-18,9.50986126686766e-15,9.017093266811404e-26,B22.56 Co33.84 Dy6.0 Fe33.84 Mo3.76,2.0
1.8556854606723105e-07,1.61864406779661,0.5916955017301039,4.6875e-05,0.8305084745762712,1.2040816326530612,0.0024807434006743,242882191360.0,0.2040816326530612,0.0003590922148807,0.2479819285772992,75.62877540135383,1.3277382590087337e-07,0.0630051992910879,0.0715857544998767,7.590273613235814e+16,1.4068330182052495e+21,2081.605424605242,575.52029983342,0.689744326343005,0.300125,385512243200.0,45.0757055111888,0.4757472357223656,7.777474260680187,3689472.64,15.19678253375467,0.08265625,1689.861111111111,0.2638209020571568,153.85635359116023,0.0006961706215997,34.81,153733.98830409357,5.888364145028477e-05,180.1520791644966,2.1019565115951098,1211.7361,9.578835539222116e-06,6489.234704695462,2845.776214829257,1298489.9762570888,41806.92752423568,183.85521401896008,0.0008252622002431,7.329516132694139e-16,2.993328048983836e-13,1.0746531021528653e-17,2.032646238503709e-14,3.985697195712776e-25,Ag12 Cu44 Zr44,4.0
1.0807542764663886e-07,1.6318101933216167,0.6158001350438893,0.0325080675694249,0.9710017574692442,1.0298642533936653,0.0021348728080363,102870632372.0625,0.0298642533936651,5.096351938621391e-05,0.2370484280584594,51.628689885340265,7.513123521305964e-08,0.0572222502492008,0.0584140917394583,2.4063132646836784e+17,8.704178769033398e+21,3755.28198750658,361.7250564764082,0.9428444130083612,67.95364109413696,45916072769.53125,76.8929866652138,0.888955587141081,14.94588595651116,342264015.2949954,17.687272401555468,77.25909567332056,2360.3381969956117,0.1470614915447239,175.9092637870144,0.0004268153380021,1189.204775022957,201995.6239035088,3.829275076750938e-05,213.68448134219184,1.124915591358217,1414207.9969374014,4.896573639636096e-06,7495.796519271555,3532.466985106278,2003816.2301489215,62288.3014152934,0.2289344995227961,7.071095639153453e-07,2.2387100960875713e-16,1.2563392895461597e-13,1.825315649873697e-18,6.526397538254606e-15,4.4080839029515396e-26,Nb40 Ni60,1.0
5.927616647068603e-07,1.1127167630057804,0.5071225071225072,0.0015368714838939,0.9161849710982658,1.0914826498422712,0.0049991566874683,11799201609.0,0.0914826498422713,0.000242239967924,0.2921153194141996,24.049796154082458,4.916416042194398e-07,0.0444317640630371,0.048186478111399,2630238410222500.0,1.3602628142542311e+19,387.76775787475447,138.2550894319317,0.8393949012663303,4.120259133215794,26790065933.0,64.64032962394786,0.7045838002719124,24.81889404157905,12007180.881093934,9.35016205018544,1.582629817568972,1002.3004259590424,0.1172789189870677,161.56005398110662,0.0026533968160302,142.34958382877525,116353.19101123596,0.0001705610448634,279.4517524034407,1.4192775928343524,20263.404016225515,3.418506610642103e-05,3210.366596704961,871.4881687242798,269340.397369399,7278.544399032431,5.9079905777005575,4.935004993234453e-05,1.0695247078586642e-14,2.2502733090026195e-12,9.074252859132759e-17,1.9048979203891264e-13,4.968866599851512e-23,Ca70 Cu10 Mg20,0.5
